年份,月份,地域,感染率,平均气温(℃),平均露点温度(℃),平均风速(mi/h),最低气温极值(℃),最高气温极值(℃),降水天数,降水量(mm),AQI,社会事件
2016,1,江苏省,0.7272,,,,,,,,,
2016,1,浙江省,3.5891,,,,,,,,,
2016,1,安徽省,2.3586,,,,,,,,,
2016,1,福建省,1.9510,,,,,,,,,
2016,1,江西省,1.6821,,,,,,,,,
2016,1,山东省,1.1029,,,,,,,,,
2016,1,河南省,2.5369,,,,,,,,,
2016,1,湖北省,0.9519,,,,,,,,,
2016,1,湖南省,1.6043,,,,,,,,,
2016,1,广东省,1.7817,,,,,,,,,
2016,1,广    西,0.5088,,,,,,,,,
2016,1,海南省,1.1199,,,,,,,,,
2016,1,重庆市,0.8917,,,,,,,,,
2016,1,四川省,0.3523,,,,,,,,,
2016,1,贵州省,1.1106,,,,,,,,,
2016,1,云南省,0.5863,,,,,,,,,
2016,1,陕西省,2.8685,,,,,,,,,
2016,1,甘肃省,3.6468,,,,,,,,,
2016,1,青海省,2.5492,,,,,,,,,
2009,11,湖南省,8.4372,10.8,3.71,3.16,0,29.61,8,41.91,65.34482759,1
2016,1,新疆,1.8602,,,,,,,,,
2016,3,湖南省,5.9008,12.79,8.98,3.84,0,25.61,19,132.33,94.99145735,1
2016,2,天津市,3.4649,,,,,,,,,
2016,2,河北省,4.6613,,,,,,,,,
2016,2,山西省,3.1631,,,,,,,,,
2016,2,内蒙古,0.8244,,,,,,,,,
2016,2,辽宁省,0.7530,,,,,,,,,
2016,2,吉林省,0.6937,,,,,,,,,
2016,2,黑龙江省,0.3095,,,,,,,,,
2016,2,上海市,2.3724,,,,,,,,,
2016,2,江苏省,0.6770,,,,,,,,,
2016,2,浙江省,2.9825,,,,,,,,,
2016,2,安徽省,2.2202,,,,,,,,,
2016,2,福建省,2.0995,,,,,,,,,
2016,2,江西省,1.5639,,,,,,,,,
2016,2,山东省,1.3273,,,,,,,,,
2016,2,河南省,2.3639,,,,,,,,,
2016,2,湖北省,1.1450,,,,,,,,,
2016,2,湖南省,2.1563,,,,,,,,,
2017,11,湖南省,5.4090,13.04,8.69,3.23,3.72,26.5,17,62.99,115.5402778,1
2016,2,广    西,0.5651,,,,,,,,,
2016,2,海南省,1.7127,,,,,,,,,
2016,2,重庆市,0.6696,,,,,,,,,
2016,2,四川省,0.4717,,,,,,,,,
2016,2,贵州省,1.1191,,,,,,,,,
2016,2,云南省,0.4661,,,,,,,,,
2016,2,陕西省,2.6972,,,,,,,,,
2016,2,甘肃省,4.7739,,,,,,,,,
2016,2,青海省,1.6485,,,,,,,,,
2016,2,宁    夏,3.5935,,,,,,,,,
2016,2,新疆,1.3856,,,,,,,,,
2017,12,湖南省,17.1621,8.63,1.49,3.3,-0.78,17.22,11,29.72,117.6010753,1
2017,12,江苏省,5.4435,4.47,-1.14,4.03,-4.5,14.61,6,12.95,106.705914,1
2006,4,内蒙古,5.4023,6.46,-15.18,12.4,-9.22,25.5,2,0.51,98.43333333,0
2016,3,山西省,4.4103,,,,,,,,,
2016,3,内蒙古,2.6284,,,,,,,,,
2016,3,辽宁省,0.7964,,,,,,,,,
2016,3,吉林省,1.2785,,,,,,,,,
2016,3,黑龙江省,1.3982,,,,,,,,,
2016,3,上海市,2.3848,,,,,,,,,
2016,3,江苏省,1.2851,,,,,,,,,
2016,3,浙江省,2.7370,,,,,,,,,
2016,3,安徽省,4.2695,,,,,,,,,
2009,10,宁    夏,9.6436,12.21,1.59,2.95,0.22,26.78,4,22.35,62.4516129,1
2016,3,江西省,2.9810,,,,,,,,,
2016,3,山东省,1.3994,,,,,,,,,
2016,3,河南省,2.8797,,,,,,,,,
2016,3,湖北省,3.6333,,,,,,,,,
2009,11,宁    夏,16.7276,0.33,-7.14,4.07,-13.22,23.39,8,12.45,84.6,1
2009,12,宁    夏,10.2050,-3.61,-11.5,4.54,-15.22,7.61,1,0.51,83.66666667,1
2016,3,广    西,3.7114,,,,,,,,,
2016,3,海南省,3.6780,,,,,,,,,
2016,3,重庆市,2.9570,,,,,,,,,
2016,3,四川省,1.0507,,,,,,,,,
2016,3,贵州省,2.0824,,,,,,,,,
2016,3,云南省,1.1747,,,,,,,,,
2016,3,西    藏,0.3087,,,,,,,,,
2016,3,陕西省,3.5145,,,,,,,,,
2010,3,宁    夏,6.5579,5.42,-9.6,5.86,-11.28,27.72,2,0.76,129.3,0
2016,3,青海省,3.5178,,,,,,,,,
2016,3,宁    夏,4.1924,,,,,,,,,
2016,3,新疆,4.0424,,,,,,,,,
2016,4,北京市,3.9161,,,,,,,,,
2016,4,天津市,0.6206,,,,,,,,,
2016,4,河北省,2.9280,,,,,,,,,
2016,4,山西省,1.3919,,,,,,,,,
2016,4,内蒙古,0.8881,,,,,,,,,
2016,4,辽宁省,0.3537,,,,,,,,,
2016,4,吉林省,0.1126,,,,,,,,,
2016,4,黑龙江省,0.1600,,,,,,,,,
2016,4,上海市,1.5278,,,,,,,,,
2016,4,江苏省,0.8588,,,,,,,,,
2016,4,浙江省,1.8848,,,,,,,,,
2016,4,安徽省,2.4123,,,,,,,,,
2016,4,福建省,3.1388,,,,,,,,,
2016,4,江西省,2.5605,,,,,,,,,
2016,4,山东省,0.4093,,,,,,,,,
2016,4,河南省,1.9589,,,,,,,,,
2016,4,湖北省,2.7002,,,,,,,,,
2016,4,湖南省,4.0529,,,,,,,,,
2013,12,宁    夏,5.4234,-3.47,-14.23,4.05,-14.11,12.22,0,0,81.06896552,0
2016,4,广    西,1.1510,,,,,,,,,
2016,4,海南省,1.2187,,,,,,,,,
2016,4,重庆市,1.0906,,,,,,,,,
2016,4,四川省,0.4729,,,,,,,,,
2016,4,贵州省,1.0993,,,,,,,,,
2016,4,云南省,0.6411,,,,,,,,,
2016,4,陕西省,0.6512,,,,,,,,,
2016,4,甘肃省,2.0465,,,,,,,,,
2016,4,青海省,0.7478,,,,,,,,,
2016,4,宁    夏,1.0331,,,,,,,,,
2016,4,新疆,0.7203,,,,,,,,,
2016,5,北京市,0.3824,,,,,,,,,
2016,5,天津市,0.0388,,,,,,,,,
2016,5,河北省,2.0876,,,,,,,,,
2016,5,山西省,0.9416,,,,,,,,,
2016,5,内蒙古,0.2429,,,,,,,,,
2016,5,辽宁省,0.2556,,,,,,,,,
2016,5,吉林省,0.0726,,,,,,,,,
2016,5,黑龙江省,0.0551,,,,,,,,,
2016,5,上海市,0.5424,,,,,,,,,
2016,5,江苏省,0.2921,,,,,,,,,
2016,5,浙江省,0.7510,,,,,,,,,
2016,5,安徽省,1.4519,,,,,,,,,
2016,5,福建省,1.8468,,,,,,,,,
2016,5,江西省,1.5201,,,,,,,,,
2016,5,山东省,0.2285,,,,,,,,,
2016,5,河南省,1.7120,,,,,,,,,
2016,5,湖北省,1.0749,,,,,,,,,
2016,5,湖南省,1.6102,,,,,,,,,
2016,5,广东省,4.9774,,,,,,,,,
2016,5,广    西,0.6902,,,,,,,,,
2016,5,海南省,0.3294,,,,,,,,,
2016,5,重庆市,0.6299,,,,,,,,,
2016,5,四川省,0.3011,,,,,,,,,
2016,5,贵州省,0.4108,,,,,,,,,
2016,5,云南省,0.5146,,,,,,,,,
2016,5,陕西省,0.3401,,,,,,,,,
2016,5,甘肃省,1.1579,,,,,,,,,
2016,5,青海省,0.3909,,,,,,,,,
2016,5,宁    夏,0.5989,,,,,,,,,
2016,5,新疆,0.1102,,,,,,,,,
2016,6,北京市,0.2396,,,,,,,,,
2016,6,天津市,0.1099,,,,,,,,,
2016,6,河北省,1.6983,,,,,,,,,
2016,6,山西省,0.7341,,,,,,,,,
2016,6,内蒙古,0.1752,,,,,,,,,
2016,6,辽宁省,0.1552,,,,,,,,,
2016,6,吉林省,0.0218,,,,,,,,,
2016,6,黑龙江省,0.0289,,,,,,,,,
2016,6,上海市,0.2401,,,,,,,,,
2016,6,江苏省,0.1517,,,,,,,,,
2016,6,浙江省,0.4261,,,,,,,,,
2016,6,安徽省,1.0320,,,,,,,,,
2016,6,福建省,1.2217,,,,,,,,,
2016,6,江西省,1.2485,,,,,,,,,
2016,6,山东省,0.1696,,,,,,,,,
2016,6,河南省,1.4346,,,,,,,,,
2016,6,湖北省,1.0561,,,,,,,,,
2016,6,湖南省,1.0081,,,,,,,,,
2016,6,广东省,1.5753,,,,,,,,,
2016,6,广    西,0.5108,,,,,,,,,
2016,6,海南省,0.1866,,,,,,,,,
2016,6,重庆市,0.2486,,,,,,,,,
2016,6,四川省,0.1207,,,,,,,,,
2016,6,贵州省,0.2550,,,,,,,,,
2016,6,云南省,0.2763,,,,,,,,,
2016,6,西    藏,0.0309,,,,,,,,,
2016,6,陕西省,0.1503,,,,,,,,,
2016,6,甘肃省,0.8809,,,,,,,,,
2016,6,青海省,0.1699,,,,,,,,,
2016,6,宁    夏,0.2396,,,,,,,,,
2016,6,新疆,0.0551,,,,,,,,,
2016,7,北京市,0.1889,,,,,,,,,
2016,7,天津市,0.0065,,,,,,,,,
2016,7,河北省,1.4101,,,,,,,,,
2016,7,山西省,0.4858,,,,,,,,,
2016,7,内蒙古,0.1434,,,,,,,,,
2016,7,辽宁省,0.1529,,,,,,,,,
2016,7,吉林省,0.0036,,,,,,,,,
2016,7,黑龙江省,0.0315,,,,,,,,,
2016,7,上海市,0.1532,,,,,,,,,
2016,7,江苏省,0.0978,,,,,,,,,
2016,7,浙江省,0.3755,,,,,,,,,
2016,7,安徽省,0.8155,,,,,,,,,
2016,7,福建省,1.1774,,,,,,,,,
2016,7,江西省,1.0513,,,,,,,,,
2016,7,山东省,0.1757,,,,,,,,,
2016,7,河南省,1.3133,,,,,,,,,
2016,7,湖北省,0.8254,,,,,,,,,
2016,7,湖南省,0.6583,,,,,,,,,
2016,7,广东省,0.8729,,,,,,,,,
2016,7,广    西,0.2648,,,,,,,,,
2016,7,海南省,0.2745,,,,,,,,,
2016,7,重庆市,0.1425,,,,,,,,,
2016,7,四川省,0.1207,,,,,,,,,
2016,7,贵州省,0.2408,,,,,,,,,
2016,7,云南省,0.1413,,,,,,,,,
2016,7,陕西省,0.1687,,,,,,,,,
2016,7,甘肃省,0.7809,,,,,,,,,
2016,7,青海省,0.1190,,,,,,,,,
2016,7,宁    夏,0.3444,,,,,,,,,
2016,7,新疆,0.0381,,,,,,,,,
2016,8,北京市,0.2027,,,,,,,,,
2016,8,天津市,0.0194,,,,,,,,,
2016,8,河北省,1.6148,,,,,,,,,
2016,8,山西省,0.5185,,,,,,,,,
2016,8,内蒙古,0.2509,,,,,,,,,
2016,8,辽宁省,0.1369,,,,,,,,,
2016,8,黑龙江省,0.0341,,,,,,,,,
2016,8,上海市,0.3105,,,,,,,,,
2016,8,江苏省,0.0878,,,,,,,,,
2016,8,浙江省,0.3719,,,,,,,,,
2016,8,安徽省,1.1866,,,,,,,,,
2016,8,福建省,1.0367,,,,,,,,,
2016,8,江西省,1.0601,,,,,,,,,
2016,8,山东省,0.1889,,,,,,,,,
2016,8,河南省,1.3650,,,,,,,,,
2016,8,湖北省,1.0578,,,,,,,,,
2016,8,湖南省,0.7468,,,,,,,,,
2016,8,广东省,0.9052,,,,,,,,,
2016,8,广    西,0.2419,,,,,,,,,
2016,8,海南省,0.2086,,,,,,,,,
2016,8,重庆市,0.1956,,,,,,,,,
2016,8,四川省,0.1877,,,,,,,,,
2016,8,贵州省,0.2125,,,,,,,,,
2016,8,云南省,0.1666,,,,,,,,,
2016,8,陕西省,0.1476,,,,,,,,,
2016,8,甘肃省,0.6693,,,,,,,,,
2016,8,青海省,0.1529,,,,,,,,,
2016,8,宁    夏,0.2545,,,,,,,,,
2016,8,新疆,0.0593,,,,,,,,,
2016,9,北京市,0.3962,,,,,,,,,
2016,9,天津市,0.0129,,,,,,,,,
2016,9,河北省,2.0539,,,,,,,,,
2016,9,山西省,0.7887,,,,,,,,,
2016,9,内蒙古,0.2031,,,,,,,,,
2016,9,辽宁省,0.1780,,,,,,,,,
2016,9,黑龙江省,0.0498,,,,,,,,,
2016,9,上海市,0.3768,,,,,,,,,
2016,9,江苏省,0.0652,,,,,,,,,
2016,9,浙江省,0.3502,,,,,,,,,
2016,9,安徽省,0.9327,,,,,,,,,
2016,9,福建省,1.0419,,,,,,,,,
2016,9,江西省,1.3032,,,,,,,,,
2016,9,山东省,0.2742,,,,,,,,,
2016,9,河南省,1.5559,,,,,,,,,
2016,9,湖北省,1.2287,,,,,,,,,
2016,9,湖南省,1.1025,,,,,,,,,
2016,9,广东省,2.5578,,,,,,,,,
2016,9,广    西,0.4900,,,,,,,,,
2016,9,海南省,0.6917,,,,,,,,,
2016,9,重庆市,0.4210,,,,,,,,,
2016,9,四川省,0.3437,,,,,,,,,
2016,9,贵州省,0.4193,,,,,,,,,
2016,9,云南省,0.2341,,,,,,,,,
2016,9,陕西省,0.2004,,,,,,,,,
2016,9,甘肃省,0.9925,,,,,,,,,
2016,9,青海省,0.0850,,,,,,,,,
2016,9,宁    夏,0.6887,,,,,,,,,
2016,9,新疆,0.0720,,,,,,,,,
2016,10,北京市,1.0274,,,,,,,,,
2016,10,天津市,0.2586,,,,,,,,,
2016,10,河北省,3.0963,,,,,,,,,
2016,10,山西省,1.0835,,,,,,,,,
2016,10,内蒙古,0.2628,,,,,,,,,
2016,10,辽宁省,0.2282,,,,,,,,,
2016,10,吉林省,0.0145,,,,,,,,,
2016,10,黑龙江省,0.0393,,,,,,,,,
2016,10,上海市,1.2711,,,,,,,,,
2016,10,江苏省,0.2407,,,,,,,,,
2016,10,浙江省,1.3486,,,,,,,,,
2016,10,安徽省,1.2485,,,,,,,,,
2016,10,福建省,1.3571,,,,,,,,,
2016,10,江西省,1.5529,,,,,,,,,
2016,10,山东省,0.3829,,,,,,,,,
2016,10,河南省,1.6382,,,,,,,,,
2016,10,湖北省,1.2834,,,,,,,,,
2016,10,湖南省,1.1793,,,,,,,,,
2016,10,广东省,1.7550,,,,,,,,,
2016,10,广    西,0.3107,,,,,,,,,
2016,10,海南省,1.3285,,,,,,,,,
2016,10,重庆市,1.5249,,,,,,,,,
2016,10,四川省,0.7411,,,,,,,,,
2016,10,贵州省,0.8245,,,,,,,,,
2016,10,云南省,0.3585,,,,,,,,,
2016,10,陕西省,0.4904,,,,,,,,,
2016,10,甘肃省,1.6234,,,,,,,,,
2016,10,青海省,0.2549,,,,,,,,,
2016,10,宁    夏,0.4941,,,,,,,,,
2016,10,新疆,0.1186,,,,,,,,,
2016,11,北京市,4.0267,,,,,,,,,
2016,11,天津市,1.2088,,,,,,,,,
2016,11,河北省,3.8936,,,,,,,,,
2016,11,山西省,1.5393,,,,,,,,,
2016,11,内蒙古,0.3305,,,,,,,,,
2016,11,辽宁省,0.3491,,,,,,,,,
2016,11,吉林省,0.0508,,,,,,,,,
2016,11,黑龙江省,0.0603,,,,,,,,,
2016,11,上海市,2.8485,,,,,,,,,
2016,11,江苏省,0.7359,,,,,,,,,
2016,11,浙江省,4.8168,,,,,,,,,
2016,11,安徽省,2.4025,,,,,,,,,
2016,11,福建省,2.0839,,,,,,,,,
2016,11,江西省,2.0545,,,,,,,,,
2016,11,山东省,0.6053,,,,,,,,,
2016,11,河南省,2.0432,,,,,,,,,
2016,11,湖北省,2.6591,,,,,,,,,
2016,11,湖南省,1.6043,,,,,,,,,
2016,11,广东省,1.6075,,,,,,,,,
2016,11,广    西,0.4379,,,,,,,,,
2016,11,海南省,0.4062,,,,,,,,,
2016,11,重庆市,1.1437,,,,,,,,,
2016,11,四川省,0.4790,,,,,,,,,
2016,11,贵州省,1.1475,,,,,,,,,
2016,11,云南省,0.4450,,,,,,,,,
2016,11,陕西省,1.4501,,,,,,,,,
2016,11,甘肃省,2.7889,,,,,,,,,
2016,11,青海省,0.6628,,,,,,,,,
2016,11,宁    夏,1.2427,,,,,,,,,
2016,11,新疆,0.3771,,,,,,,,,
2014,1,宁    夏,6.1144,-2.37,-18.17,4.27,-14.39,18.11,1,0.25,105.3870968,0
2016,12,天津市,3.0318,,,,,,,,,
2014,12,宁    夏,5.8851,-4.28,-16.61,4.88,-13.72,10.39,1,0.25,108.1935484,0
2016,12,山西省,2.3689,,,,,,,,,
2016,12,内蒙古,1.0076,,,,,,,,,
2016,12,辽宁省,0.5956,,,,,,,,,
2016,12,吉林省,0.2216,,,,,,,,,
2016,12,黑龙江省,0.1941,,,,,,,,,
2016,12,上海市,4.0948,,,,,,,,,
2016,12,江苏省,1.3227,,,,,,,,,
2016,1,宁    夏,5.2854,-6.94,-16.07,4.54,-20.89,10.28,4,3.05,95.34034596,1
2016,12,安徽省,3.1919,,,,,,,,,
2016,12,福建省,2.2662,,,,,,,,,
2016,12,江西省,2.1465,,,,,,,,,
2016,12,山东省,1.0348,,,,,,,,,
2016,12,河南省,2.5612,,,,,,,,,
2016,12,湖北省,2.2251,,,,,,,,,
2016,12,湖南省,1.8051,,,,,,,,,
2016,12,广东省,2.7966,,,,,,,,,
2017,12,宁    夏,9.1421,-2.66,-14.11,3.95,-12.5,11.89,1,0.51,91.24489247,1
2016,12,海南省,0.3404,,,,,,,,,
2016,12,重庆市,0.5337,,,,,,,,,
2016,12,四川省,0.2231,,,,,,,,,
2016,12,贵州省,0.7650,,,,,,,,,
2016,12,云南省,0.5968,,,,,,,,,
2016,12,陕西省,3.0742,,,,,,,,,
2016,12,甘肃省,4.4392,,,,,,,,,
2016,12,青海省,2.7361,,,,,,,,,
2016,12,宁    夏,3.5036,,,,,,,,,
2017,12,新疆,1.5212,,,,,,,,,
2014,12,青海省,7.5806,-7.91,-23.23,5.15,-20.78,11.22,1,0.25,89.64516129,0
2017,1,天津市,2.3302,,,,,,,,,
2017,1,河北省,4.8522,,,,,,,,,
2017,1,山西省,2.5478,,,,,,,,,
2017,1,内蒙古,0.9603,,,,,,,,,
2017,1,辽宁省,0.9502,,,,,,,,,
2017,1,吉林省,0.6440,,,,,,,,,
2017,1,黑龙江省,0.3501,,,,,,,,,
2017,1,上海市,3.2690,,,,,,,,,
2017,1,江苏省,0.7289,,,,,,,,,
2017,1,浙江省,3.4454,,,,,,,,,
2017,1,安徽省,2.4227,,,,,,,,,
2017,1,福建省,1.5746,,,,,,,,,
2017,1,江西省,1.6332,,,,,,,,,
2017,1,山东省,1.2708,,,,,,,,,
2017,1,河南省,1.8673,,,,,,,,,
2017,1,湖北省,1.4783,,,,,,,,,
2017,1,湖南省,1.1082,,,,,,,,,
2017,1,广东省,2.7212,,,,,,,,,
2017,1,广    西,0.8992,,,,,,,,,
2017,1,海南省,0.1527,,,,,,,,,
2017,1,重庆市,0.1575,,,,,,,,,
2017,1,四川省,0.1549,,,,,,,,,
2017,1,贵州省,0.5232,,,,,,,,,
2017,1,云南省,0.2054,,,,,,,,,
2017,1,陕西省,2.1426,,,,,,,,,
2017,1,甘肃省,3.6169,,,,,,,,,
2017,1,青海省,2.8162,,,,,,,,,
2017,1,宁夏,3.3042,,,,,,,,,
2017,1,新疆,1.4721,,,,,,,,,
2017,12,青海省,11.7032,-6.63,-22.17,4.7,-17.5,8.22,3,2.29,132.2330645,1
2017,2,天津市,1.8629,,,,,,,,,
2017,2,河北省,4.3248,,,,,,,,,
2017,2,山西省,2.5125,,,,,,,,,
2017,2,内蒙古,0.5238,,,,,,,,,
2017,2,辽宁省,0.6807,,,,,,,,,
2017,2,吉林省,0.8160,,,,,,,,,
2017,2,黑龙江省,0.4027,,,,,,,,,
2017,2,上海市,2.0250,,,,,,,,,
2017,2,江苏省,0.6426,,,,,,,,,
2017,2,浙江省,2.6923,,,,,,,,,
2017,2,安徽省,2.8246,,,,,,,,,
2017,2,福建省,1.3965,,,,,,,,,
2017,2,江西省,1.6092,,,,,,,,,
2017,2,山东省,0.9802,,,,,,,,,
2017,2,河南省,2.2681,,,,,,,,,
2017,2,湖北省,3.1249,,,,,,,,,
2017,2,湖南省,1.1331,,,,,,,,,
2017,2,广东省,1.5929,,,,,,,,,
2017,2,广    西,0.5436,,,,,,,,,
2017,2,海南省,0.2290,,,,,,,,,
2017,2,重庆市,0.3018,,,,,,,,,
2017,2,四川省,0.2203,,,,,,,,,
2017,2,贵州省,0.4782,,,,,,,,,
2017,2,云南省,0.1740,,,,,,,,,
2017,2,陕西省,1.4450,,,,,,,,,
2017,2,甘肃省,2.0958,,,,,,,,,
2017,2,青海省,0.6745,,,,,,,,,
2017,2,宁夏,1.5410,,,,,,,,,
2017,2,新疆,0.5421,,,,,,,,,
2009,11,陕西省,7.1744,4.17,-0.3,4.39,-5.11,23.78,8,42.67,95.9,1
2017,3,天津市,2.2918,,,,,,,,,
2017,3,河北省,4.3449,,,,,,,,,
2017,3,山西省,2.9932,,,,,,,,,
2017,3,内蒙古,1.3016,,,,,,,,,
2017,3,辽宁省,0.3906,,,,,,,,,
2017,3,吉林省,0.8416,,,,,,,,,
2017,3,黑龙江省,0.6949,,,,,,,,,
2017,3,上海市,2.2482,,,,,,,,,
2017,3,江苏省,1.4578,,,,,,,,,
2017,3,浙江省,3.2361,,,,,,,,,
2017,3,安徽省,3.6429,,,,,,,,,
2017,3,福建省,1.9644,,,,,,,,,
2017,3,江西省,2.9855,,,,,,,,,
2017,3,山东省,0.9259,,,,,,,,,
2017,3,河南省,2.3740,,,,,,,,,
2017,3,湖北省,4.7307,,,,,,,,,
2017,3,湖南省,1.3427,,,,,,,,,
2017,3,广东省,3.3221,,,,,,,,,
2017,3,广    西,1.6391,,,,,,,,,
2017,3,海南省,0.2835,,,,,,,,,
2017,3,重庆市,1.0235,,,,,,,,,
2017,3,四川省,0.7323,,,,,,,,,
2017,3,贵州省,0.5232,,,,,,,,,
2017,3,云南省,0.2536,,,,,,,,,
2017,3,陕西省,2.3524,,,,,,,,,
2017,3,甘肃省,2.3257,,,,,,,,,
2017,3,青海省,0.2698,,,,,,,,,
2017,3,宁夏,1.4521,,,,,,,,,
2017,3,新疆,0.5213,,,,,,,,,
2017,4,北京市,3.2813,,,,,,,,,
2017,4,天津市,0.5121,,,,,,,,,
2017,4,河北省,3.1174,,,,,,,,,
2017,4,山西省,1.3581,,,,,,,,,
2017,4,内蒙古,0.4325,,,,,,,,,
2017,4,辽宁省,0.2353,,,,,,,,,
2017,4,吉林省,0.1207,,,,,,,,,
2017,4,黑龙江省,0.1685,,,,,,,,,
2017,4,上海市,1.3927,,,,,,,,,
2017,4,江苏省,0.7414,,,,,,,,,
2017,4,浙江省,1.9911,,,,,,,,,
2017,4,安徽省,2.1693,,,,,,,,,
2017,4,福建省,1.8740,,,,,,,,,
2017,4,江西省,2.8570,,,,,,,,,
2017,4,山东省,0.4655,,,,,,,,,
2017,4,河南省,1.8432,,,,,,,,,
2017,4,湖北省,4.6066,,,,,,,,,
2017,4,湖南省,1.3427,,,,,,,,,
2017,4,广东省,3.3830,,,,,,,,,
2017,4,广    西,2.3275,,,,,,,,,
2017,4,海南省,0.1527,,,,,,,,,
2017,4,重庆市,1.6435,,,,,,,,,
2017,4,四川省,0.6294,,,,,,,,,
2017,4,贵州省,0.6779,,,,,,,,,
2017,4,云南省,0.2620,,,,,,,,,
2017,4,陕西省,1.2300,,,,,,,,,
2017,4,甘肃省,1.7586,,,,,,,,,
2017,4,青海省,0.3373,,,,,,,,,
2017,4,宁夏,0.7853,,,,,,,,,
2017,4,新疆,0.2794,,,,,,,,,
2017,5,北京市,1.4819,,,,,,,,,
2017,5,天津市,0.0448,,,,,,,,,
2017,5,河北省,2.6905,,,,,,,,,
2017,5,山西省,0.9398,,,,,,,,,
2017,5,内蒙古,0.2698,,,,,,,,,
2017,5,辽宁省,0.1850,,,,,,,,,
2017,5,吉林省,0.0256,,,,,,,,,
2017,5,黑龙江省,0.0711,,,,,,,,,
2017,5,上海市,0.7935,,,,,,,,,
2017,5,江苏省,0.5163,,,,,,,,,
2017,5,浙江省,1.1807,,,,,,,,,
2017,5,安徽省,1.6076,,,,,,,,,
2017,5,福建省,1.6443,,,,,,,,,
2017,5,江西省,1.9054,,,,,,,,,
2017,5,山东省,0.2443,,,,,,,,,
2017,5,河南省,1.5127,,,,,,,,,
2017,5,湖北省,2.5862,,,,,,,,,
2017,5,湖南省,0.9763,,,,,,,,,
2017,5,广东省,4.0840,,,,,,,,,
2017,5,广    西,3.2287,,,,,,,,,
2017,5,海南省,0.1963,,,,,,,,,
2017,5,重庆市,1.9223,,,,,,,,,
2017,5,四川省,0.4103,,,,,,,,,
2017,5,贵州省,0.6470,,,,,,,,,
2017,5,云南省,0.5743,,,,,,,,,
2017,5,陕西省,0.6399,,,,,,,,,
2017,5,甘肃省,1.5517,,,,,,,,,
2017,5,青海省,0.3373,,,,,,,,,
2017,5,宁夏,0.4741,,,,,,,,,
2017,5,新疆,0.1418,,,,,,,,,
2017,6,北京市,0.6995,,,,,,,,,
2017,6,天津市,0.0512,,,,,,,,,
2017,6,河北省,2.1002,,,,,,,,,
2017,6,山西省,0.5948,,,,,,,,,
2017,6,内蒙古,0.1190,,,,,,,,,
2017,6,辽宁省,0.1439,,,,,,,,,
2017,6,吉林省,0.0183,,,,,,,,,
2017,6,黑龙江省,0.0737,,,,,,,,,
2017,6,上海市,0.3017,,,,,,,,,
2017,6,江苏省,0.2200,,,,,,,,,
2017,6,浙江省,0.8211,,,,,,,,,
2017,6,安徽省,1.2122,,,,,,,,,
2017,6,福建省,1.7140,,,,,,,,,
2017,6,江西省,1.4829,,,,,,,,,
2017,6,山东省,0.1991,,,,,,,,,
2017,6,河南省,1.1529,,,,,,,,,
2017,6,湖北省,1.3492,,,,,,,,,
2017,6,湖南省,0.9499,,,,,,,,,
2009,12,陕西省,5.2578,0.92,-6.23,4.65,-7.28,12.28,3,9.4,106.2666667,1
2017,6,广    西,2.3006,,,,,,,,,
2017,6,海南省,0.1963,,,,,,,,,
2017,6,重庆市,0.5642,,,,,,,,,
2017,6,四川省,0.2094,,,,,,,,,
2017,6,贵州省,0.3854,,,,,,,,,
2017,6,云南省,0.4129,,,,,,,,,
2017,6,陕西省,0.1705,,,,,,,,,
2017,6,甘肃省,1.0345,,,,,,,,,
2017,6,青海省,0.4553,,,,,,,,,
2017,6,宁夏,0.4741,,,,,,,,,
2017,6,新疆,0.0584,,,,,,,,,
2017,7,北京市,1.4405,,,,,,,,,
2017,7,天津市,0.1024,,,,,,,,,
2017,7,河北省,1.8084,,,,,,,,,
2017,7,山西省,0.3640,,,,,,,,,
2017,7,内蒙古,0.1389,,,,,,,,,
2017,7,辽宁省,0.1553,,,,,,,,,
2017,7,吉林省,0.0146,,,,,,,,,
2017,7,黑龙江省,0.0553,,,,,,,,,
2017,7,上海市,1.6242,,,,,,,,,
2017,7,江苏省,0.1788,,,,,,,,,
2017,7,浙江省,2.8873,,,,,,,,,
2017,7,安徽省,1.0927,,,,,,,,,
2017,7,福建省,3.0201,,,,,,,,,
2017,7,江西省,2.8330,,,,,,,,,
2017,7,山东省,0.2011,,,,,,,,,
2017,7,河南省,0.9221,,,,,,,,,
2017,7,湖北省,3.9609,,,,,,,,,
2017,7,湖南省,3.6983,,,,,,,,,
2013,1,陕西省,5.7872,0.9,-10.67,3.73,-8,13.28,1,1.02,199.0714286,0
2017,7,广    西,2.3481,,,,,,,,,
2017,7,海南省,1.1450,,,,,,,,,
2017,7,重庆市,0.6659,,,,,,,,,
2017,7,四川省,0.2191,,,,,,,,,
2017,7,贵州省,0.6160,,,,,,,,,
2017,7,云南省,0.3647,,,,,,,,,
2017,7,西    藏,0.0302,,,,,,,,,
2017,7,陕西省,0.1705,,,,,,,,,
2017,7,甘肃省,0.6360,,,,,,,,,
2017,7,青海省,0.2024,,,,,,,,,
2017,7,宁夏,0.3260,,,,,,,,,
2017,7,新疆,0.0417,,,,,,,,,
2017,12,陕西省,19.5719,3.21,-8.42,3.75,-5.39,13.39,0,0,159.0005376,1
2017,8,天津市,0.4865,,,,,,,,,
